API,apiType,executionMode,technology,fileName,fullTestName,testNameLength,testDescription,isNameRepeated,descriptionCount
rest-news,rest,bb,java,EvoMaster_others_Test.java,test_6_putOnNewReturns404,25,putOnNewReturns404,False,1
rest-news,rest,bb,java,EvoMaster_others_Test.java,test_7_putOnTextReturns404,26,putOnTextReturns404,False,1
rest-news,rest,bb,java,EvoMaster_faults_Test.java,test_0_postOnNewsCauses500_internalServerError,46,postOnNewsCauses500_internalServerError,True,2
rest-news,rest,bb,java,EvoMaster_faults_Test.java,test_1_postOnNewsCauses500_internalServerError,46,postOnNewsCauses500_internalServerError,True,2
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_0_getOnApi_docsReturnsObject,33,getOnApi_docsReturnsObject,False,1
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_1_getOnRemaindReturnsObject,32,getOnRemaindReturnsObject,False,1
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_2_getOnGammqReturnsObject,30,getOnGammqReturnsObject,False,1
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_3_getOnExpintReturnsObject,31,getOnExpintReturnsObject,False,1
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_4_getOnBessjReturnsObject,30,getOnBessjReturnsObject,False,1
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_5_getOnTrianglReturnsObject,32,getOnTrianglReturnsObject,True,4
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_6_getOnFisherReturnsObject,31,getOnFisherReturnsObject,True,3
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_7_getOnTrianglReturnsObject,32,getOnTrianglReturnsObject,True,4
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_8_getOnFisherReturnsObject,31,getOnFisherReturnsObject,True,3
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_9_getOnTrianglReturnsObject,32,getOnTrianglReturnsObject,True,4
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_10_getOnTrianglReturnsObject,33,getOnTrianglReturnsObject,True,4
rest-ncs,rest,bb,java,EvoMaster_successes_Test.java,test_11_getOnFisherReturnsObject,32,getOnFisherReturnsObject,True,3
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_0_getOnExpintReturns400,28,getOnExpintReturns400,False,1
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_1_getOnRemaindReturns400,29,getOnRemaindReturns400,True,3
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_2_getOnBessjReturns400,27,getOnBessjReturns400,True,2
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_3_getOnBessjReturns400,27,getOnBessjReturns400,True,2
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_4_getOnRemaindReturns400,29,getOnRemaindReturns400,True,3
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_5_getOnRemaindReturns400,29,getOnRemaindReturns400,True,3
rest-ncs,rest,bb,java,EvoMaster_others_Test.java,test_6_getOnFisherReturns400,28,getOnFisherReturns400,False,1
